order_date,order_year,order_month,invoice,customer_id,description,quantity,unit_price,total_cost,sales_bracket,stockcode,invoicedate,price,country
2011-01-12 09:20:00,2011,2011-01,579927,12572.0,REGENCY SUGAR BOWL GREEN,4,4.15,16.6,medium,23174,2011-12-01 09:20:00,4.15,Germany
2011-01-12 09:20:00,2011,2011-01,579927,12572.0,RED RETROSPOT PUDDING BOWL,4,4.25,17.0,medium,21537,2011-12-01 09:20:00,4.25,Germany
2011-01-12 09:20:00,2011,2011-01,579927,12572.0,REGENCY TEA PLATE PINK,12,1.65,19.8,medium,23172,2011-12-01 09:20:00,1.65,Germany
2011-01-12 09:20:00,2011,2011-01,579927,12572.0,REGENCY TEA PLATE ROSES ,12,1.65,19.8,medium,23170,2011-12-01 09:20:00,1.65,Germany
2011-01-12 09:20:00,2011,2011-01,579927,12572.0,REGENCY TEA PLATE GREEN ,12,1.65,19.8,medium,23171,2011-12-01 09:20:00,1.65,Germany
2011-01-12 09:20:00,2011,2011-01,579927,12572.0,REGENCY TEAPOT ROSES ,2,9.95,19.9,medium,23173,2011-12-01 09:20:00,9.95,Germany
2011-01-12 09:20:00,2011,2011-01,579927,12572.0,RED COAT RACK PARIS FASHION,3,4.95,14.85,medium,22913,2011-12-01 09:20:00,4.95,Germany
2011-01-12 09:20:00,2011,2011-01,579927,12572.0,BLUE COAT RACK PARIS FASHION,3,4.95,14.85,medium,22914,2011-12-01 09:20:00,4.95,Germany
2011-01-12 09:20:00,2011,2011-01,579927,12572.0,CARD GINGHAM ROSE ,12,0.42,5.04,low,22984,2011-12-01 09:20:00,0.42,Germany
2011-01-12 09:20:00,2011,2011-01,579927,12572.0,REGENCY MILK JUG PINK ,4,3.25,13.0,medium,23175,2011-12-01 09:20:00,3.25,Germany
2011-01-12 09:20:00,2011,2011-01,579927,12572.0,POSTAGE,3,18.0,54.0,medium,POST,2011-12-01 09:20:00,18.0,Germany
2011-01-12 09:29:00,2011,2011-01,C579928,14121.0,BOTANICAL GARDENS WALL CLOCK ,-1,25.0,-25.0,,23485,2011-12-01 09:29:00,25.0,United Kingdom
2011-01-12 09:34:00,2011,2011-01,C579929,17828.0,FAMILY PHOTO FRAME CORNICE,-2,9.95,-19.9,,22768,2011-12-01 09:34:00,9.95,Malta
2011-01-12 09:34:00,2011,2011-01,C579929,17828.0,3 ROSE MORRIS BOXED CANDLES,-1,1.25,-1.25,,85034C,2011-12-01 09:34:00,1.25,Malta
2011-01-12 09:34:00,2011,2011-01,C579929,17828.0,SET/3 VANILLA SCENTED CANDLE IN BOX,-1,4.25,-4.25,,72807C,2011-12-01 09:34:00,4.25,Malta
2011-01-12 09:34:00,2011,2011-01,C579929,17828.0,GOLD MUG BONE CHINA TREE OF LIFE,-1,1.06,-1.06,,22307,2011-12-01 09:34:00,1.06,Malta
2011-01-12 09:34:00,2011,2011-01,C579929,17828.0,GRAND CHOCOLATECANDLE,-3,1.45,-4.35,,72741,2011-12-01 09:34:00,1.45,Malta
2011-01-12 09:36:00,2011,2011-01,C579930,15563.0,VINTAGE RED ENAMEL TRIM MUG ,-1,1.25,-1.25,,23251,2011-12-01 09:36:00,1.25,United Kingdom
2011-01-12 09:36:00,2011,2011-01,C579930,15563.0,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,4.95,-9.9,,22720,2011-12-01 09:36:00,4.95,United Kingdom
2011-01-12 09:39:00,2011,2011-01,C579931,13115.0,LUNCH BAG ALPHABET DESIGN,-10,1.65,-16.5,,23207,2011-12-01 09:39:00,1.65,United Kingdom
2011-01-12 09:42:00,2011,2011-01,C579932,14950.0,FAMILY PHOTO FRAME CORNICE,-1,9.95,-9.95,,22768,2011-12-01 09:42:00,9.95,United Kingdom
2011-01-12 09:44:00,2011,2011-01,C579934,14860.0,PORCELAIN ROSE SMALL,-2,0.85,-1.7,,21422,2011-12-01 09:44:00,0.85,United Kingdom
2011-01-12 09:44:00,2011,2011-01,C579933,14853.0,REGENCY CAKESTAND 3 TIER,-1,12.75,-12.75,,22423,2011-12-01 09:44:00,12.75,United Kingdom
2011-01-12 09:46:00,2011,2011-01,C579935,14188.0,COLOURED GLASS STAR T-LIGHT HOLDER,-6,3.95,-23.7,,71477,2011-12-01 09:46:00,3.95,United Kingdom
2011-01-12 10:07:00,2011,2011-01,579936,12901.0,RAIN PONCHO RETROSPOT,1200,0.65,780.0,high,21787,2011-12-01 10:07:00,0.65,United Kingdom
2011-01-12 10:10:00,2011,2011-01,579937,13509.0,RED RETROSPOT WRAP ,25,0.42,10.5,medium,21498,2011-12-01 10:10:00,0.42,United Kingdom
2011-01-12 10:10:00,2011,2011-01,579937,13509.0,PINK POLKADOT WRAP ,25,0.42,10.5,medium,21500,2011-12-01 10:10:00,0.42,United Kingdom
2011-01-12 10:10:00,2011,2011-01,579937,13509.0,BLUE POLKADOT WRAP,25,0.42,10.5,medium,21499,2011-12-01 10:10:00,0.42,United Kingdom
2011-01-12 10:10:00,2011,2011-01,579937,13509.0,12 PENCILS SMALL TUBE RED RETROSPOT,48,0.65,31.2,medium,20975,2011-12-01 10:10:00,0.65,United Kingdom
2011-01-12 10:10:00,2011,2011-01,579937,13509.0,PAPER BUNTING RETROSPOT,12,2.95,35.4,medium,22090,2011-12-01 10:10:00,2.95,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579939,15101.0,FLUTED ANTIQUE CANDLE HOLDER,36,0.85,30.6,medium,22792,2011-12-01 10:18:00,0.85,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579939,15101.0,EDWARDIAN PARASOL NATURAL,3,5.95,17.85,medium,15056N,2011-12-01 10:18:00,5.95,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579939,15101.0,SILVER HANGING T-LIGHT HOLDER,72,1.45,104.4,high,84949,2011-12-01 10:18:00,1.45,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579939,15101.0,AGED GLASS SILVER T-LIGHT HOLDER,96,0.65,62.4,medium,21326,2011-12-01 10:18:00,0.65,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,RED TOADSTOOL LED NIGHT LIGHT,12,1.65,19.8,medium,21731,2011-12-01 10:18:00,1.65,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,RABBIT NIGHT LIGHT,6,2.08,12.48,medium,23084,2011-12-01 10:18:00,2.08,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,1.65,19.8,medium,23192,2011-12-01 10:18:00,1.65,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,12,1.65,19.8,medium,23190,2011-12-01 10:18:00,1.65,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,HAND WARMER RED LOVE HEART,12,2.1,25.2,medium,23439,2011-12-01 10:18:00,2.1,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,HAND WARMER SCOTTY DOG DESIGN,12,2.1,25.2,medium,22866,2011-12-01 10:18:00,2.1,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,HAND WARMER OWL DESIGN,12,2.1,25.2,medium,22865,2011-12-01 10:18:00,2.1,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,HAND WARMER BIRD DESIGN,12,2.1,25.2,medium,22867,2011-12-01 10:18:00,2.1,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,HOT WATER BOTTLE KEEP CALM,4,4.95,19.8,medium,23355,2011-12-01 10:18:00,4.95,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,LOVE HOT WATER BOTTLE,3,5.95,17.85,medium,23356,2011-12-01 10:18:00,5.95,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,CHICK GREY HOT WATER BOTTLE,4,4.25,17.0,medium,21484,2011-12-01 10:18:00,4.25,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,FAWN BLUE HOT WATER BOTTLE,4,3.75,15.0,medium,21481,2011-12-01 10:18:00,3.75,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,SCOTTIE DOG HOT WATER BOTTLE,3,4.95,14.85,medium,22111,2011-12-01 10:18:00,4.95,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,HOT WATER BOTTLE TEA AND SYMPATHY,4,4.25,17.0,medium,22114,2011-12-01 10:18:00,4.25,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,VINTAGE DOILY TRAVEL SEWING KIT,10,1.95,19.5,medium,23493,2011-12-01 10:18:00,1.95,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,SET OF 6 RIBBONS PERFECTLY PRETTY  ,6,2.89,17.34,medium,23562,2011-12-01 10:18:00,2.89,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,3.75,15.0,medium,23328,2011-12-01 10:18:00,3.75,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,SET OF 3 HEART COOKIE CUTTERS,12,1.45,17.4,medium,84378,2011-12-01 10:18:00,1.45,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,1.45,17.4,medium,84380,2011-12-01 10:18:00,1.45,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,SET OF 20 KIDS COOKIE CUTTERS,12,2.1,25.2,medium,84375,2011-12-01 10:18:00,2.1,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,GREEN REGENCY TEACUP AND SAUCER,6,2.95,17.7,medium,22697,2011-12-01 10:18:00,2.95,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,PINK REGENCY TEACUP AND SAUCER,6,2.95,17.7,medium,22698,2011-12-01 10:18:00,2.95,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,SET OF 3 REGENCY CAKE TINS,4,4.95,19.8,medium,23245,2011-12-01 10:18:00,4.95,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,REGENCY CAKESTAND 3 TIER,1,12.75,12.75,medium,22423,2011-12-01 10:18:00,12.75,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,REGENCY MILK JUG PINK ,4,3.25,13.0,medium,23175,2011-12-01 10:18:00,3.25,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,REGENCY SUGAR BOWL GREEN,4,4.15,16.6,medium,23174,2011-12-01 10:18:00,4.15,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,REGENCY TEAPOT ROSES ,2,9.95,19.9,medium,23173,2011-12-01 10:18:00,9.95,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,ROSES REGENCY TEACUP AND SAUCER ,6,2.95,17.7,medium,22699,2011-12-01 10:18:00,2.95,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,POTTERING MUG,12,1.65,19.8,medium,21876,2011-12-01 10:18:00,1.65,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,HOME SWEET HOME MUG,12,1.65,19.8,medium,21877,2011-12-01 10:18:00,1.65,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,GIN AND TONIC MUG,12,1.65,19.8,medium,21874,2011-12-01 10:18:00,1.65,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,SET OF 6 SNACK LOAF BAKING CASES,8,0.83,6.64,low,23294,2011-12-01 10:18:00,0.83,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,SET OF 12 FAIRY CAKE BAKING CASES,8,0.83,6.64,low,23293,2011-12-01 10:18:00,0.83,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,SET OF 12 MINI LOAF BAKING CASES,8,0.83,6.64,low,23295,2011-12-01 10:18:00,0.83,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,ALARM CLOCK BAKELIKE GREEN,4,3.75,15.0,medium,22726,2011-12-01 10:18:00,3.75,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,ALARM CLOCK BAKELIKE CHOCOLATE,4,3.75,15.0,medium,22725,2011-12-01 10:18:00,3.75,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,ALARM CLOCK BAKELIKE IVORY,4,3.75,15.0,medium,22730,2011-12-01 10:18:00,3.75,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,ALARM CLOCK BAKELIKE PINK,4,3.75,15.0,medium,22728,2011-12-01 10:18:00,3.75,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,ALARM CLOCK BAKELIKE RED ,4,3.75,15.0,medium,22727,2011-12-01 10:18:00,3.75,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,ANTIQUE SILVER T-LIGHT GLASS,12,1.25,15.0,medium,84946,2011-12-01 10:18:00,1.25,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,HANGING METAL STAR LANTERN,12,1.65,19.8,medium,22465,2011-12-01 10:18:00,1.65,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,MULTI COLOUR SILVER T-LIGHT HOLDER,12,0.85,10.2,medium,84945,2011-12-01 10:18:00,0.85,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,HEART FILIGREE DOVE  SMALL,24,1.25,30.0,medium,22294,2011-12-01 10:18:00,1.25,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,FILIGREE HEART BIRD WHITE ,24,1.25,30.0,medium,23228,2011-12-01 10:18:00,1.25,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,OVAL  MINI PORTRAIT FRAME,8,1.95,15.6,medium,23453,2011-12-01 10:18:00,1.95,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,HEART MINI PORTRAIT FRAME,6,1.95,11.7,medium,23452,2011-12-01 10:18:00,1.95,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,SQUARE MINI PORTRAIT FRAME,6,1.95,11.7,medium,23451,2011-12-01 10:18:00,1.95,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,ASSORTED COLOUR BIRD ORNAMENT,8,1.69,13.52,medium,84879,2011-12-01 10:18:00,1.69,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,PAPER LANTERN 9 POINT SNOW STAR,4,4.15,16.6,medium,23041,2011-12-01 10:18:00,4.15,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,PAPER LANTERN 9 POINT SNOW STAR ,3,5.75,17.25,medium,23040,2011-12-01 10:18:00,5.75,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,PACK OF SIX LED TEA LIGHTS,6,2.89,17.34,medium,23109,2011-12-01 10:18:00,2.89,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,SWALLOW WOODEN CHRISTMAS DECORATION,12,0.85,10.2,medium,22576,2011-12-01 10:18:00,0.85,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,CHRISTMAS STAR WISH LIST CHALKBOARD,12,1.25,15.0,medium,22596,2011-12-01 10:18:00,1.25,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,ZINC FOLKART SLEIGH BELLS,12,1.69,20.28,medium,35970,2011-12-01 10:18:00,1.69,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,STAR T-LIGHT HOLDER WILLIE WINKIE,12,1.65,19.8,medium,23274,2011-12-01 10:18:00,1.65,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,CHERUB HEART DECORATION SILVER ,12,0.83,9.96,low,23225,2011-12-01 10:18:00,0.83,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,REINDEER HEART DECORATION GOLD,12,0.83,9.96,low,23220,2011-12-01 10:18:00,0.83,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,CHERUB HEART DECORATION GOLD,12,0.83,9.96,low,23224,2011-12-01 10:18:00,0.83,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,REINDEER HEART DECORATION SILVER,12,0.83,9.96,low,23221,2011-12-01 10:18:00,0.83,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,JINGLE BELL HEART ANTIQUE GOLD,12,2.08,24.96,medium,23214,2011-12-01 10:18:00,2.08,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,JINGLE BELL HEART ANTIQUE SILVER,12,2.08,24.96,medium,23215,2011-12-01 10:18:00,2.08,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,JINGLE BELL HEART DECORATION,24,1.65,39.6,medium,23103,2011-12-01 10:18:00,1.65,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,VINTAGE JINGLE BELLS WREATH,2,8.25,16.5,medium,23492,2011-12-01 10:18:00,8.25,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,VINTAGE JINGLE BELLS HEART,2,8.25,16.5,medium,23491,2011-12-01 10:18:00,8.25,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,GINGHAM HEART DECORATION,12,0.85,10.2,medium,22595,2011-12-01 10:18:00,0.85,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,6 GIFT TAGS 50'S CHRISTMAS ,12,0.83,9.96,low,23354,2011-12-01 10:18:00,0.83,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,ROLL WRAP 50'S RED CHRISTMAS ,12,1.25,15.0,medium,23352,2011-12-01 10:18:00,1.25,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,SCANDINAVIAN REDS RIBBONS,12,1.25,15.0,medium,85049E,2011-12-01 10:18:00,1.25,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,6 GIFT TAGS VINTAGE CHRISTMAS ,12,0.83,9.96,low,23353,2011-12-01 10:18:00,0.83,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,RED SPOT PAPER GIFT BAG,10,0.82,8.2,low,23374,2011-12-01 10:18:00,0.82,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0, RED SPOT GIFT BAG LARGE,12,1.25,15.0,medium,23438,2011-12-01 10:18:00,1.25,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,ROLL WRAP VINTAGE CHRISTMAS,12,1.25,15.0,medium,23349,2011-12-01 10:18:00,1.25,United Kingdom
2011-01-12 10:18:00,2011,2011-01,579938,14146.0,ROLL WRAP VINTAGE SPOT ,12,1.25,15.0,medium,23350,2011-12-01 10:18:00,1.25,United Kingdom
2011-01-12 10:20:00,2011,2011-01,579940,16938.0,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,3.75,15.0,medium,22749,2011-12-01 10:20:00,3.75,United Kingdom
2011-01-12 10:20:00,2011,2011-01,579940,16938.0,FELTCRAFT PRINCESS LOLA DOLL,4,3.75,15.0,medium,22750,2011-12-01 10:20:00,3.75,United Kingdom
2011-01-12 10:20:00,2011,2011-01,579940,16938.0,FELTCRAFT PRINCESS OLIVIA DOLL,4,3.75,15.0,medium,22751,2011-12-01 10:20:00,3.75,United Kingdom
2011-01-12 10:20:00,2011,2011-01,579940,16938.0,FELTCRAFT GIRL NICOLE KIT,4,4.95,19.8,medium,23127,2011-12-01 10:20:00,4.95,United Kingdom
2011-01-12 10:20:00,2011,2011-01,579940,16938.0,PINK POLKADOT WRAP ,25,0.42,10.5,medium,21500,2011-12-01 10:20:00,0.42,United Kingdom
2011-01-12 10:20:00,2011,2011-01,579940,16938.0,WRAP FLOWER SHOP  ,25,0.42,10.5,medium,23547,2011-12-01 10:20:00,0.42,United Kingdom
2011-01-12 10:20:00,2011,2011-01,579940,16938.0,WRAP PAISLEY PARK ,25,0.42,10.5,medium,23546,2011-12-01 10:20:00,0.42,United Kingdom
2011-01-12 10:20:00,2011,2011-01,579940,16938.0,WRAP  VINTAGE DOILY ,25,0.42,10.5,medium,23231,2011-12-01 10:20:00,0.42,United Kingdom
2011-01-12 10:20:00,2011,2011-01,579940,16938.0,SET OF 6 3D KIT CARDS FOR KIDS,12,0.85,10.2,medium,85227,2011-12-01 10:20:00,0.85,United Kingdom
2011-01-12 10:20:00,2011,2011-01,579940,16938.0,RETROSPOT TEA SET CERAMIC 11 PC ,3,4.95,14.85,medium,22139,2011-12-01 10:20:00,4.95,United Kingdom
2011-01-12 10:20:00,2011,2011-01,579940,16938.0,LARGE CERAMIC TOP STORAGE JAR,12,1.65,19.8,medium,23165,2011-12-01 10:20:00,1.65,United Kingdom
2011-01-12 10:20:00,2011,2011-01,579940,16938.0,MEDIUM CERAMIC TOP STORAGE JAR,12,1.25,15.0,medium,23166,2011-12-01 10:20:00,1.25,United Kingdom
2011-01-12 10:20:00,2011,2011-01,579940,16938.0,SET OF TEA COFFEE SUGAR TINS PANTRY,4,4.95,19.8,medium,23243,2011-12-01 10:20:00,4.95,United Kingdom
2011-01-12 10:20:00,2011,2011-01,579940,16938.0,SET OF 3 REGENCY CAKE TINS,4,4.95,19.8,medium,23245,2011-12-01 10:20:00,4.95,United Kingdom
2011-01-12 10:20:00,2011,2011-01,579940,16938.0,CHILDRENS CUTLERY POLKADOT PINK,4,4.15,16.6,medium,84997D,2011-12-01 10:20:00,4.15,United Kingdom
2011-01-12 10:20:00,2011,2011-01,579940,16938.0,RECIPE BOX PANTRY YELLOW DESIGN,6,2.95,17.7,medium,22666,2011-12-01 10:20:00,2.95,United Kingdom
2011-01-12 10:20:00,2011,2011-01,579940,16938.0,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2.95,17.7,medium,22086,2011-12-01 10:20:00,2.95,United Kingdom
2011-01-12 10:20:00,2011,2011-01,579940,16938.0,SET OF 4 KNICK KNACK TINS DOILY ,6,4.15,24.9,medium,23240,2011-12-01 10:20:00,4.15,United Kingdom
2011-01-12 10:20:00,2011,2011-01,579940,16938.0,FELTCRAFT HAIRBAND RED AND BLUE,12,0.85,10.2,medium,22587,2011-12-01 10:20:00,0.85,United Kingdom
2011-01-12 10:20:00,2011,2011-01,579940,16938.0,TRADITIONAL NAUGHTS & CROSSES,12,1.65,19.8,medium,23571,2011-12-01 10:20:00,1.65,United Kingdom
2011-01-12 10:20:00,2011,2011-01,579940,16938.0,RABBIT NIGHT LIGHT,6,2.08,12.48,medium,23084,2011-12-01 10:20:00,2.08,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0,HAND WARMER UNION JACK,12,2.1,25.2,medium,22633,2011-12-01 10:31:00,2.1,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0,HAND WARMER RED LOVE HEART,12,2.1,25.2,medium,23439,2011-12-01 10:31:00,2.1,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0,HAND WARMER OWL DESIGN,12,2.1,25.2,medium,22865,2011-12-01 10:31:00,2.1,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0,HAND WARMER BIRD DESIGN,12,2.1,25.2,medium,22867,2011-12-01 10:31:00,2.1,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0, 50'S CHRISTMAS GIFT BAG LARGE,12,1.25,15.0,medium,23437,2011-12-01 10:31:00,1.25,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0,50'S CHRISTMAS PAPER GIFT BAG,10,0.82,8.2,low,23375,2011-12-01 10:31:00,0.82,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0,WALL ART GARDEN HAVEN ,3,5.95,17.85,medium,23533,2011-12-01 10:31:00,5.95,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0,WALL ART KEEP CALM ,2,8.25,16.5,medium,23543,2011-12-01 10:31:00,8.25,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0,WALL ART BICYCLE SAFETY,4,5.95,23.8,medium,23535,2011-12-01 10:31:00,5.95,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0,WALL ART VILLAGE SHOW ,4,5.95,23.8,medium,23536,2011-12-01 10:31:00,5.95,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0,WALL ART STOP FOR TEA ,3,5.95,17.85,medium,23534,2011-12-01 10:31:00,5.95,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0,TRADITIONAL KNITTING NANCY,12,1.65,19.8,medium,22621,2011-12-01 10:31:00,1.65,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0,BAG 125g SWIRLY MARBLES,12,0.42,5.04,low,21703,2011-12-01 10:31:00,0.42,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0,RABBIT NIGHT LIGHT,6,2.08,12.48,medium,23084,2011-12-01 10:31:00,2.08,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0,RED METAL BOX TOP SECRET,2,8.25,16.5,medium,23080,2011-12-01 10:31:00,8.25,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,0.29,13.92,medium,84077,2011-12-01 10:31:00,0.29,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0,WRAP BIRD GARDEN ,25,0.42,10.5,medium,23549,2011-12-01 10:31:00,0.42,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0,WRAP COWBOYS  ,25,0.42,10.5,medium,22706,2011-12-01 10:31:00,0.42,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0,WRAP CIRCUS PARADE,25,0.42,10.5,medium,22711,2011-12-01 10:31:00,0.42,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0,FANCY FONTS BIRTHDAY WRAP,25,0.42,10.5,medium,21497,2011-12-01 10:31:00,0.42,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0,WRAP PINK FAIRY CAKES ,25,0.42,10.5,medium,16156S,2011-12-01 10:31:00,0.42,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0,POTTERING IN THE SHED METAL SIGN,12,2.08,24.96,medium,21174,2011-12-01 10:31:00,2.08,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0,PLEASE ONE PERSON METAL SIGN,12,2.1,25.2,medium,21181,2011-12-01 10:31:00,2.1,United Kingdom
2011-01-12 10:31:00,2011,2011-01,579941,16496.0,YOU'RE CONFUSING ME METAL SIGN ,12,1.69,20.28,medium,21169,2011-12-01 10:31:00,1.69,United Kingdom
2011-01-12 10:33:00,2011,2011-01,579942,16145.0,SET 6 SCHOOL MILK BOTTLES IN CRATE,8,3.75,30.0,medium,23328,2011-12-01 10:33:00,3.75,United Kingdom
2011-01-12 10:33:00,2011,2011-01,579942,16145.0,RED HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,medium,21733,2011-12-01 10:33:00,2.95,United Kingdom
2011-01-12 10:33:00,2011,2011-01,579942,16145.0,SMALL HEART MEASURING SPOONS,12,0.85,10.2,medium,22196,2011-12-01 10:33:00,0.85,United Kingdom
2011-01-12 10:33:00,2011,2011-01,579942,16145.0,LOVEBIRD HANGING DECORATION WHITE ,12,0.85,10.2,medium,22219,2011-12-01 10:33:00,0.85,United Kingdom
